delta_t,timestamp
10440,1442856809
14380,1442856810
11500,1442856816
11000,1442856822
2140,1442856832
3140,1442856833
4160,1442856844
1180,1442856863
5160,1442856890
2920,1442856894
1200,1442856905
5620,1442856909
2780,1442856921
1920,1442856926
12840,1442856941
17240,1442856949
15240,1442856956
3760,1442856987
11760,1442856998
17360,1442857001
10740,1442857003
2180,1442857006
1340,1442857008
3160,1442857022
5720,1442857031
19020,1442857038
940,1442857038
7820,1442857039
19860,1442857047
17340,1442857057
860,1442857066
2420,1442857068
4740,1442857078
15960,1442857079
15080,1442857095
14140,1442857096
7320,1442857114
14600,1442857123
940,1442857130
160,1442857131
16820,1442857134
6600,1442857140
14320,1442857149
11940,1442857154
840,1442857154
1000,1442857155
5000,1442857162
18960,1442857166
3620,1442857167
5520,1442857171
19460,1442857176
16500,1442857179
4660,1442857183
2200,1442857202
16920,1442857205
11420,1442857210
1640,1442857219
17180,1442857220
7320,1442857243
11760,1442857250
10900,1442857262
12540,1442857266
5620,1442857269
1000,1442857279
19640,1442857317
10960,1442857331
2280,1442857353
2860,1442857377
840,1442857386
720,1442857394
13080,1442857402
10600,1442857409
5140,1442857416
18500,1442857420
3560,1442857427
780,1442857449
6440,1442857474
4560,1442857476
200,1442857478
480,1442857482
6100,1442857486
10940,1442857500
18300,1442857510
1660,1442857519
18420,1442857529
3960,1442857533
1740,1442857539
380,1442857559
9380,1442857566
18900,1442857569
1680,1442857578
10480,1442857581
16380,1442857583
9800,1442857588
560,1442857589
17980,1442857601
4300,1442857602
260,1442857604
6420,1442857607
13980,1442857611
4360,1442857612
12060,1442857614
3260,1442857628
6800,1442857629
17520,1442857635
1600,1442857637
7840,1442857642
3560,1442857642
18540,1442857651
2660,1442857666
480,1442857673
4320,1442857676
4120,1442857685
1280,1442857693
2220,1442857705
11880,1442857710
19260,1442857712
12320,1442857718
460,1442857721
3600,1442857727
5860,1442857730
14860,1442857733
13280,1442857744
13000,1442857755
13580,1442857760
7880,1442857772
10620,1442857802
3820,1442857807
11140,1442857835
9380,1442857845
720,1442857859
4060,1442857860
13780,1442857860
4520,1442857911
16600,1442857926
9720,1442857934
1800,1442857939
5380,1442857948
1580,1442857966
9520,1442857967
18720,1442857968
260,1442857989
2960,1442857995
16980,1442858016
8380,1442858017
17280,1442858036
13760,1442858037
17720,1442858041
1100,1442858048
240,1442858055
14620,1442858064
18940,1442858070
17360,1442858079
11220,1442858080
15540,1442858105
18700,1442858131
420,1442858136
2120,1442858159
18020,1442858169
14480,1442858171
620,1442858173
2180,1442858174
19880,1442858192
15500,1442858197
19540,1442858211
17100,1442858214
5180,1442858228
14040,1442858233
7720,1442858242
3440,1442858243
17740,1442858245
4160,1442858248
11560,1442858255
7520,1442858256
3900,1442858261
1820,1442858290
2740,1442858290
14920,1442858292
19580,1442858295
300,1442858305
10500,1442858306
2800,1442858308
15300,1442858320
13160,1442858338
2300,1442858345
17500,1442858350
340,1442858400
14660,1442858402
14860,1442858410
7180,1442858416
11540,1442858445
8740,1442858451
1040,1442858453
18080,1442858478
8380,1442858493
1240,1442858493
11740,1442858505
7440,1442858508
2900,1442858510
3460,1442858531
13020,1442858532
600,1442858537
2200,1442858541
2440,1442858547
18340,1442858598
2880,1442858600
17640,1442858615
15940,1442858617
140,1442858626
7740,1442858629
240,1442858643
200,1442858644
12920,1442858681
6400,1442858688
12300,1442858694
6460,1442858695
7640,1442858696
18200,1442858703
7280,1442858713
3760,1442858722
280,1442858722
240,1442858726
7460,1442858728
320,1442858743
3420,1442858754
12200,1442858760
19800,1442858760
14400,1442858774
7440,1442858774
16180,1442858779
560,1442858782
12500,1442858792
7240,1442858799
3220,1442858804
17000,1442858806
260,1442858820
10080,1442858836
9620,1442858855
3840,1442858857
18000,1442858858
16740,1442858879
10340,1442858884
7620,1442858908
6320,1442858916
14840,1442858941
10880,1442858944
18600,1442858950
260,1442858956
60,1442858970
16360,1442858978
4000,1442858980
2880,1442858984
16520,1442858993
4900,1442858995
7160,1442859013
12280,1442859017
4600,1442859023
680,1442859029
4180,1442859030
3200,1442859040
380,1442859051
7780,1442859053
7260,1442859061
6820,1442859067
7860,1442859069
260,1442859075
19340,1442859079
17840,1442859092
4000,1442859094
660,1442859099
19360,1442859101
18320,1442859101
16540,1442859106
3980,1442859107
11220,1442859110
12300,1442859128
14100,1442859138
5800,1442859143
16920,1442859147
9500,1442859147
1060,1442859167
1500,1442859177
10840,1442859200
11580,1442859209
1240,1442859214
7300,1442859225
7020,1442859226
4220,1442859227
11120,1442859233
1400,1442859235
8500,1442859240
11320,1442859246
18240,1442859247
15980,1442859264
19040,1442859282
480,1442859289
2180,1442859295
9380,1442859302
19460,1442859317
120,1442859322
5940,1442859324
640,1442859361
9840,1442859374
1120,1442859383
17600,1442859387
780,1442859396
15320,1442859397
2280,1442859399
15660,1442859409
1420,1442859415
5460,1442859415
380,1442859432
15540,1442859435
240,1442859435
18480,1442859436
8680,1442859436
1400,1442859457
13060,1442859460
5260,1442859475
1460,1442859483
14380,1442859483
7080,1442859490
4180,1442859501
9500,1442859532
14760,1442859553
920,1442859555
15360,1442859583
480,1442859585
19220,1442859605
10560,1442859614
16100,1442859623
18660,1442859627
1980,1442859629
19460,1442859636
1260,1442859659
17120,1442859661
3420,1442859661
7660,1442859666
3200,1442859677
6040,1442859684
17640,1442859687
2580,1442859694
18940,1442859713
16300,1442859716
280,1442859721
12020,1442859735
12240,1442859780
4280,1442859792
19640,1442859799
5140,1442859802
17680,1442859803
9560,1442859825
2460,1442859832
11640,1442859834
5120,1442859837
15100,1442859844
1480,1442859849
2620,1442859850
2460,1442859862
240,1442859866
2260,1442859868
11000,1442859872
6120,1442859890
10900,1442859892
280,1442859893
9580,1442859900
15860,1442859914
10820,1442859919
5380,1442859935
7920,1442859935
19420,1442859954
12780,1442859961
16500,1442859963
3380,1442859968
360,1442859975
5220,1442859977
1980,1442859982
1320,1442859983
17460,1442859983
10020,1442859992
18860,1442859995
3440,1442859998
3760,1442860009
14380,1442860026
18480,1442860029
7880,1442860031
18180,1442860039
8700,1442860060
640,1442860065
17300,1442860068
5660,1442860070
7160,1442860125
19820,1442860140
10100,1442860146
6900,1442860157
2460,1442860157
5520,1442860164
14220,1442860175
660,1442860189
240,1442860195
720,1442860200
17960,1442860217
15560,1442860227
10720,1442860236
6920,1442860240
7980,1442860259
2300,1442860273
1040,1442860280
17460,1442860283
1200,1442860299
19240,1442860318
17980,1442860318
4820,1442860318
7180,1442860343
6880,1442860348
7020,1442860349
8720,1442860378
14000,1442860392
8780,1442860399
3040,1442860401
16160,1442860415
3300,1442860433
2660,1442860439
12820,1442860439
13800,1442860443
1020,1442860444
7620,1442860460
2420,1442860475
12840,1442860483
6840,1442860495
10520,1442860524
11660,1442860528
4300,1442860531
11520,1442860534
2600,1442860536
1960,1442860548
18180,1442860565
18160,1442860568
14120,1442860571
6140,1442860572
15020,1442860592
9040,1442860595
8160,1442860608
300,1442860613
14780,1442860618
16140,1442860623
2720,1442860624
11920,1442860632
11360,1442860638
11660,1442860651
13520,1442860654
11900,1442860679
12400,1442860716
11600,1442860728
4080,1442860729
16980,1442860732
18200,1442860732
7200,1442860804
12180,1442860820
1240,1442860823
13760,1442860826
1220,1442860834
9400,1442860840
11380,1442860863
18320,1442860864
16580,1442860869
17620,1442860870
1360,1442860884
15860,1442860890
11660,1442860892
1380,1442860894
3800,1442860897
3200,1442860909
3620,1442860913
360,1442860915
540,1442860924
11120,1442860933
11360,1442860942
1000,1442860976
500,1442860980
7260,1442860983
320,1442861016
4560,1442861024
2780,1442861036
7460,1442861039
2140,1442861039
16720,1442861041
13040,1442861047
14640,1442861048
2400,1442861058
15520,1442861058
9160,1442861088
13180,1442861094
3620,1442861101
440,1442861107
16220,1442861113
140,1442861118
16560,1442861121
1000,1442861123
18900,1442861135
7680,1442861135
1580,1442861149
19960,1442861175
17860,1442861178
18380,1442861196
540,1442861202
280,1442861209
2220,1442861209
16240,1442861211
1800,1442861212
11780,1442861220
6420,1442861235
18920,1442861247
18500,1442861249
19040,1442861275
14520,1442861293
3980,1442861300
14260,1442861309
240,1442861315
13760,1442861329
3780,1442861335
4320,1442861349
380,1442861355
1500,1442861368
17100,1442861373
1020,1442861378
7760,1442861380
8760,1442861380
17320,1442861392
9120,1442861410
7300,1442861415
7260,1442861418
4960,1442861425
2820,1442861434
5540,1442861484
10580,1442861491
8160,1442861492
880,1442861496
860,1442861496
10820,1442861510
10160,1442861530
12920,1442861549
19840,1442861551
2900,1442861561
17240,1442861568
18600,1442861570
8820,1442861572
17940,1442861584
3200,1442861587
19660,1442861607
840,1442861613
4500,1442861614
10820,1442861620
16340,1442861621
10320,1442861626
18840,1442861631
9820,1442861634
11440,1442861637
280,1442861655
7160,1442861664
14440,1442861675
280,1442861679
3780,1442861687
3760,1442861693
7560,1442861696
15960,1442861701
5680,1442861703
500,1442861712
2980,1442861712
260,1442861716
8700,1442861740
12920,1442861744
7300,1442861746
15440,1442861764
13020,1442861769
17460,1442861770
11820,1442861773
140,1442861784
6280,1442861790
14180,1442861794
14100,1442861804
3140,1442861813
10500,1442861815
4080,1442861836
2360,1442861838
10440,1442861845
11760,1442861851
840,1442861855
8260,1442861862
9860,1442861892
19380,1442861893
5000,1442861917
6340,1442861919
4540,1442861920
5200,1442861922
980,1442861969
17220,1442861980
18920,1442861982
18640,1442861984
13440,1442861995
13760,1442862011
7140,1442862027
16840,1442862031
6060,1442862037
2360,1442862037
11660,1442862050
11540,1442862051
6840,1442862052
540,1442862076
280,1442862086
13600,1442862087
13780,1442862103
300,1442862114
380,1442862123
17320,1442862126
13580,1442862140
1940,1442862141
18620,1442862149
17040,1442862162
520,1442862163
7980,1442862168
2760,1442862169
15140,1442862172
260,1442862184
17700,1442862196
920,1442862204
300,1442862211
11800,1442862229
10240,1442862232
4480,1442862232
17920,1442862233
15000,1442862261
2000,1442862261
4240,1442862269
9620,1442862279
19520,1442862292
80,1442862298
1340,1442862303
1240,1442862321
2140,1442862324
12880,1442862324
13880,1442862326
8980,1442862336
8300,1442862341
12880,1442862344
640,1442862351
1800,1442862354
19440,1442862360
2460,1442862363
7240,1442862364
1060,1442862365
8300,1442862373
260,1442862404
1880,1442862411
3020,1442862430
10040,1442862438
5520,1442862439
1340,1442862456
8280,1442862458
16600,1442862466
18580,1442862468
10360,1442862469
2740,1442862475
19740,1442862486
16200,1442862489
14040,1442862561
480,1442862563
12960,1442862564
12420,1442862581
15040,1442862582
17580,1442862589
13460,1442862589
300,1442862595
14140,1442862598
3680,1442862599
3060,1442862637
11240,1442862651
7600,1442862652
10660,1442862658
300,1442862661
2660,1442862663
12340,1442862671
12320,1442862692
19340,1442862693
16000,1442862711
3440,1442862713
1620,1442862715
12040,1442862721
2420,1442862735
280,1442862737
11660,1442862750
5760,1442862770
6800,1442862789
9020,1442862789
5500,1442862792
5080,1442862795
15440,1442862816
11320,1442862838
19780,1442862840
420,1442862849
120,1442862860
400,1442862865
4200,1442862870
14400,1442862885
13220,1442862887
16560,1442862902
5920,1442862914
80,1442862917
2600,1442862919
15100,1442862920
18240,1442862932
16100,1442862942
6260,1442862947
17320,1442862956
16520,1442862962
4360,1442862968
12260,1442862973
4360,1442863000
13500,1442863013
18880,1442863022
660,1442863030
260,1442863032
1960,1442863032
11080,1442863033
280,1442863036
1040,1442863046
560,1442863051
2160,1442863053
280,1442863055
6980,1442863055
2460,1442863058
12460,1442863061
820,1442863065
5060,1442863068
15960,1442863068
18540,1442863086
11000,1442863094
14800,1442863098
3240,1442863125
9460,1442863129
17860,1442863138
14760,1442863151
15700,1442863162
6600,1442863167
16080,1442863173
17700,1442863185
4600,1442863192
4400,1442863193
14400,1442863200
15120,1442863205
10760,1442863216
7080,1442863225
11920,1442863234
19900,1442863247
5980,1442863248
17040,1442863257
18020,1442863264
15820,1442863264
280,1442863280
260,1442863288
2880,1442863290
1480,1442863292
3120,1442863305
1440,1442863312
10840,1442863318
7780,1442863321
7780,1442863347
16660,1442863361
19940,1442863364
10960,1442863379
300,1442863388
18160,1442863392
11780,1442863397
8140,1442863400
7740,1442863409
4600,1442863410
10800,1442863412
1280,1442863416
1100,1442863421
17220,1442863431
8680,1442863435
3360,1442863451
2160,1442863451
15480,1442863468
3560,1442863469
8400,1442863478
16360,1442863480
9980,1442863481
6160,1442863483
13880,1442863493
6120,1442863512
17340,1442863521
12500,1442863538
2680,1442863546
2200,1442863560
15400,1442863567
3740,1442863590
14700,1442863592
10260,1442863593
12800,1442863595
4000,1442863597
16800,1442863624
17880,1442863625
17400,1442863635
820,1442863638
2520,1442863646
6280,1442863663
10460,1442863669
3100,1442863669
2900,1442863673
11380,1442863693
820,1442863725
15840,1442863732
1340,1442863738
9860,1442863743
1280,1442863743
15740,1442863761
140,1442863768
8260,1442863778
15620,1442863779
1020,1442863789
11800,1442863790
2440,1442863819
5640,1442863830
18520,1442863839
2340,1442863854
17700,1442863861
10140,1442863889
10820,1442863897
8940,1442863909
19060,1442863914
3800,1442863929
19560,1442863935
15640,1442863944
2880,1442863945
12820,1442863960
9360,1442863975
10880,1442863982
15000,1442863987
15220,1442863993
11100,1442863995
18980,1442863996
3260,1442864006
2480,1442864011
4920,1442864012
400,1442864027
8620,1442864030
11680,1442864037
9220,1442864047
200,1442864056
1960,1442864073
12540,1442864079
15280,1442864099
340,1442864121
12640,1442864124
16000,1442864133
15860,1442864134
8500,1442864135
9600,1442864143
4900,1442864145
18580,1442864183
14860,1442864190
4980,1442864200
2080,1442864210
2680,1442864211
3460,1442864222
140,1442864223
13100,1442864226
12940,1442864227
3460,1442864227
16300,1442864245
19760,1442864254
1020,1442864255
15460,1442864260
18720,1442864278
10840,1442864283
6100,1442864340
8080,1442864342
4120,1442864344
17800,1442864348
12820,1442864350
19920,1442864386
1300,1442864390
6060,1442864399
11320,1442864420
2720,1442864443
7840,1442864445
4060,1442864460
3640,1442864466
17600,1442864467
340,1442864470
300,1442864502
1720,1442864504
14320,1442864517
17500,1442864517
16100,1442864519
17260,1442864529
4400,1442864556
14900,1442864557
800,1442864566
2200,1442864566
6740,1442864574
4980,1442864576
8840,1442864579
16680,1442864584
960,1442864605
2460,1442864622
3380,1442864625
2700,1442864632
14380,1442864641
2860,1442864644
19920,1442864664
7380,1442864686
3400,1442864733
11340,1442864734
4780,1442864736
280,1442864738
16740,1442864741
19080,1442864745
380,1442864747
6100,1442864755
5440,1442864761
1360,1442864769
18420,1442864800
11720,1442864802
8220,1442864804
2320,1442864807
3760,1442864821
18180,1442864827
11020,1442864837
420,1442864843
5780,1442864867
3720,1442864867
15260,1442864904
3560,1442864916
1000,1442864921
10600,1442864928
12800,1442864939
2740,1442864945
2540,1442864952
860,1442864992
8860,1442864993
16200,1442864996
3420,1442865003
18020,1442865004
11180,1442865005
18540,1442865007
5700,1442865015
6440,1442865016
2140,1442865021
19540,1442865027
5260,1442865033
1160,1442865043
3900,1442865060
14860,1442865065
2060,1442865066
1100,1442865067
8480,1442865073
5800,1442865096
8180,1442865097
2160,1442865102
19880,1442865114
8500,1442865126
3120,1442865132
14920,1442865156
7700,1442865166
13500,1442865166
10720,1442865172
280,1442865188
3440,1442865205
17400,1442865208
2160,1442865212
13000,1442865228
11440,1442865251
4700,1442865251
8920,1442865259
3900,1442865283
8040,1442865309
5780,1442865323
16800,1442865333
3960,1442865346
18300,1442865351
17400,1442865362
220,1442865362
15300,1442865366
19300,1442865368
5100,1442865375
8160,1442865380
4240,1442865395
1340,1442865399
2720,1442865425
8040,1442865443
7560,1442865452
10740,1442865456
12560,1442865465
6460,1442865466
6500,1442865468
740,1442865469
4920,1442865474
480,1442865477
11360,1442865478
1480,1442865490
15800,1442865498
8060,1442865507
19880,1442865522
320,1442865538
8520,1442865539
2360,1442865539
7620,1442865562
19180,1442865570
11000,1442865575
320,1442865590
10800,1442865594
4280,1442865601
2340,1442865606
3280,1442865610
8480,1442865621
3040,1442865625
12000,1442865637
820,1442865646
13420,1442865662
19260,1442865663
2660,1442865665
420,1442865678
13300,1442865681
5640,1442865683
300,1442865685
360,1442865690
18460,1442865696
14040,1442865697
440,1442865700
17460,1442865700
7180,1442865702
4400,1442865712
13280,1442865716
5960,1442865736
11060,1442865757
6020,1442865759
2540,1442865764
19300,1442865766
11940,1442865783
1580,1442865793
10000,1442865803
9840,1442865810
4960,1442865814
1240,1442865814
16800,1442865831
12060,1442865840
6560,1442865868
3500,1442865888
280,1442865900
17120,1442865903
2680,1442865920
7700,1442865928
16300,1442865930
7460,1442865934
18120,1442865940
14060,1442865952
2400,1442865957
4640,1442865962
2080,1442865970
1020,1442865972
6880,1442865988
6040,1442866009
4840,1442866028
13280,1442866038
6900,1442866042
6540,1442866049
2400,1442866055
13520,1442866056
6500,1442866072
11180,1442866091
240,1442866096
320,1442866109
2960,1442866115
3260,1442866115
3820,1442866147
840,1442866164
3920,1442866174
19260,1442866181
340,1442866186
7940,1442866193
5180,1442866204
1640,1442866212
17980,1442866235
3760,1442866236
4200,1442866238
12120,1442866241
15920,1442866241
1120,1442866248
4380,1442866258
2240,1442866262
17480,1442866265
7320,1442866270
9380,1442866272
11360,1442866272
1440,1442866276
14680,1442866278
8900,1442866279
4640,1442866281
320,1442866290
18160,1442866299
1520,1442866310
16840,1442866314
6460,1442866321
5800,1442866363
7980,1442866365
17800,1442866369
14580,1442866372
1220,1442866390
19300,1442866400
11680,1442866406
16300,1442866418
8700,1442866423
16960,1442866423
6420,1442866430
11440,1442866433
7820,1442866434
12600,1442866438
6660,1442866444
14120,1442866446
12320,1442866447
260,1442866455
7300,1442866455
9220,1442866457
14200,1442866460
3780,1442866470
2860,1442866486
2620,1442866494
2380,1442866495
11460,1442866496
14280,1442866497
3100,1442866497
11920,1442866499
18660,1442866517
6900,1442866523
1400,1442866532
12780,1442866540
400,1442866578
8020,1442866584
11420,1442866591
10340,1442866600
280,1442866603
1320,1442866606
2340,1442866608
17860,1442866616
8280,1442866668
19260,1442866685
2780,1442866689
7200,1442866717
19020,1442866745
600,1442866746
3620,1442866754
12980,1442866781
18320,1442866818
780,1442866820
9560,1442866842
18820,1442866843
1900,1442866854
12800,1442866867
940,1442866872
7140,1442866876
3700,1442866877
3740,1442866880
13760,1442866884
10760,1442866903
9440,1442866909
1920,1442866913
13520,1442866927
17640,1442866929
10660,1442866930
8240,1442866933
440,1442866962
5740,1442866964
10940,1442866967
7840,1442866968
12040,1442866970
17720,1442866973
15860,1442866976
1880,1442866984
1840,1442867006
18340,1442867019
11320,1442867036
12720,1442867039
18840,1442867044
3540,1442867046
14040,1442867047
13540,1442867062
10680,1442867080
11100,1442867086
8540,1442867087
18220,1442867098
1040,1442867106
18760,1442867125
260,1442867127
10180,1442867128
2940,1442867130
14760,1442867157
6500,1442867176
400,1442867199
11300,1442867200
3020,1442867204
3700,1442867214
3020,1442867229
3500,1442867239
12720,1442867272
14980,1442867275
4940,1442867306
2200,1442867309
4700,1442867321
2240,1442867323
1900,1442867356
7460,1442867374
16900,1442867379
9480,1442867394
17520,1442867396
3280,1442867402
1340,1442867403
9940,1442867416
480,1442867420
19900,1442867432
13840,1442867434
17620,1442867439
19500,1442867441
4000,1442867449
2100,1442867450
13640,1442867462
16760,1442867462
17260,1442867466
8000,1442867489
1200,1442867494
2460,1442867511
980,1442867521
14420,1442867530
3160,1442867535
5000,1442867537
12820,1442867540
1440,1442867547
9640,1442867577
12280,1442867582
10140,1442867585
18240,1442867593
16740,1442867594
19480,1442867618
640,1442867634
13380,1442867635
9920,1442867637
1640,1442867641
1780,1442867650
4420,1442867655
18480,1442867658
18120,1442867665
17940,1442867667
15400,1442867668
6220,1442867677
8800,1442867704
9820,1442867707
17240,1442867708
4940,1442867712
5480,1442867717
9840,1442867740
14560,1442867744
12520,1442867770
11080,1442867777
2760,1442867784
3800,1442867796
4880,1442867807
5080,1442867813
11260,1442867825
3700,1442867867
18060,1442867868
16700,1442867881
15220,1442867891
4680,1442867906
18060,1442867909
360,1442867911
6160,1442867913
16680,1442867914
12000,1442867926
17160,1442867934
10700,1442867939
7540,1442867949
19880,1442867988
1180,1442867999
1200,1442868032
13200,1442868040
3340,1442868063
13660,1442868066
2540,1442868070
8740,1442868076
420,1442868081
16820,1442868089
1420,1442868108
13540,1442868140
3740,1442868147
2080,1442868147
1880,1442868149
1560,1442868170
900,1442868184
760,1442868184
8640,1442868197
2540,1442868206
18320,1442868225
11260,1442868228
7280,1442868239
9700,1442868242
640,1442868256
7320,1442868285
12740,1442868289
400,1442868295
18340,1442868300
60,1442868301
7440,1442868320
5580,1442868324
9700,1442868328
17860,1442868333
240,1442868334
4800,1442868334
5060,1442868351
1020,1442868359
5580,1442868361
18900,1442868362
7280,1442868362
200,1442868376
4860,1442868386
400,1442868404
9000,1442868412
1840,1442868431
8760,1442868431
12300,1442868437
1660,1442868439
14880,1442868444
4140,1442868451
16260,1442868458
1120,1442868461
18900,1442868463
2960,1442868466
2640,1442868468
9640,1442868471
17060,1442868486
13720,1442868496
1840,1442868507
18600,1442868528
320,1442868530
2100,1442868534
16700,1442868535
9200,1442868537
8540,1442868537
7560,1442868539
4820,1442868550
18760,1442868554
19660,1442868556
820,1442868563
480,1442868564
19780,1442868564
2080,1442868574
6140,1442868578
4080,1442868600
10260,1442868609
2080,1442868613
8500,1442868637
9880,1442868643
15680,1442868654
4400,1442868661
12360,1442868689
18700,1442868692
9000,1442868693
15800,1442868693
3120,1442868704
6820,1442868708
17360,1442868709
6980,1442868715
700,1442868722
2540,1442868722
18340,1442868729
19740,1442868732
13080,1442868734
16980,1442868752
8560,1442868752
19060,1442868776
1600,1442868777
5560,1442868784
18620,1442868807
18040,1442868812
17340,1442868823
220,1442868830
18040,1442868833
1120,1442868844
18660,1442868855
5600,1442868860
16580,1442868881
460,1442868882
2500,1442868898
2680,1442868927
3880,1442868937
16960,1442868945
15640,1442868945
220,1442868948
10100,1442868950
18820,1442868969
520,1442868969
3240,1442869001
15060,1442869002
19680,1442869004
3800,1442869011
18620,1442869011
8820,1442869017
12920,1442869018
620,1442869026
5160,1442869052
19900,1442869061
240,1442869077
9360,1442869086
14000,1442869089
9100,1442869100
1560,1442869104
14460,1442869109
4180,1442869113
480,1442869115
17340,1442869120
17620,1442869128
7040,1442869160
1500,1442869171
5460,1442869182
13740,1442869185
1420,1442869193
17960,1442869203
14280,1442869215
10220,1442869219
19260,1442869225
1860,1442869229
13740,1442869229
19800,1442869239
3300,1442869240
7380,1442869251
15740,1442869255
9620,1442869257
19760,1442869267
5100,1442869267
18020,1442869269
18520,1442869298
5200,1442869302
16700,1442869304
1340,1442869308
580,1442869321
3660,1442869338
1400,1442869343
3520,1442869348
13580,1442869374
2800,1442869382
5360,1442869385
660,1442869390
17100,1442869391
1140,1442869394
12100,1442869398
16300,1442869409
6620,1442869417
280,1442869417
240,1442869419
18160,1442869424
18880,1442869441
6760,1442869448
4200,1442869448
11980,1442869451
19180,1442869475
9540,1442869475
7920,1442869493
5100,1442869496
8080,1442869507
15460,1442869515
820,1442869516
1380,1442869525
5100,1442869528
10840,1442869537
10500,1442869540
500,1442869544
1140,1442869549
3460,1442869556
10200,1442869557
280,1442869575
12560,1442869595
200,1442869604
15940,1442869605
15460,1442869615
1100,1442869624
420,1442869631
18880,1442869635
14480,1442869636
16280,1442869637
13980,1442869669
3640,1442869676
3860,1442869677
14500,1442869680
7920,1442869686
240,1442869689
8940,1442869695
6020,1442869719
5780,1442869733
11540,1442869737
11580,1442869737
7120,1442869747
1180,1442869768
8500,1442869779
4180,1442869787
2760,1442869798
2320,1442869798
2820,1442869802
15400,1442869822
1580,1442869825
11120,1442869851
18880,1442869871
4640,1442869896
4780,1442869903
16380,1442869910
19180,1442869911
14420,1442869920
1300,1442869921
18920,1442869929
12100,1442869938
1460,1442869939
18380,1442869954
14880,1442869954
160,1442869964
4720,1442869968
7340,1442869977
18900,1442869979
16980,1442869987
5040,1442869992
1680,1442870007
3000,1442870009
8920,1442870017
8120,1442870033
10440,1442870034
3280,1442870036
2500,1442870048
2880,1442870069
18300,1442870070
1140,1442870080
8640,1442870087
11620,1442870088
9140,1442870094
16120,1442870099
380,1442870100
17780,1442870122
2580,1442870136
420,1442870138
17320,1442870150
13320,1442870163
4860,1442870166
17160,1442870182
4940,1442870186
11920,1442870191
3080,1442870215
8780,1442870226
800,1442870238
8140,1442870247
17820,1442870253
4320,1442870255
17760,1442870265
14140,1442870275
5260,1442870278
18240,1442870299
3600,1442870303
480,1442870311
3140,1442870313
10480,1442870325
7240,1442870325
11660,1442870336
15440,1442870336
18440,1442870342
6360,1442870347
360,1442870362
8700,1442870363
4460,1442870364
14520,1442870374
16000,1442870380
1380,1442870387
260,1442870398
2680,1442870401
14020,1442870402
10880,1442870411
8320,1442870428
12460,1442870430
16040,1442870444
13820,1442870465
19980,1442870476
17720,1442870511
17520,1442870515
6380,1442870517
340,1442870549
8140,1442870557
19140,1442870562
16660,1442870571
580,1442870579
1620,1442870583
13100,1442870591
8460,1442870592
15380,1442870601
520,1442870606
14500,1442870615
15980,1442870625
6840,1442870629
4520,1442870652
15660,1442870655
7240,1442870660
15900,1442870660
14060,1442870660
900,1442870663
10680,1442870663
5340,1442870689
2080,1442870697
680,1442870709
7700,1442870715
15300,1442870718
16760,1442870723
14120,1442870723
3680,1442870732
16520,1442870744
320,1442870744
940,1442870756
13760,1442870764
12100,1442870774
5860,1442870781
1400,1442870785
2240,1442870833
13800,1442870845
16500,1442870865
5120,1442870882
15640,1442870898
10920,1442870900
7560,1442870919
760,1442870921
320,1442870922
9340,1442870936
11340,1442870955
1480,1442870956
1700,1442870968
4760,1442870973
1220,1442870976
13740,1442870979
7460,1442870988
13820,1442871019
3320,1442871024
2500,1442871024
16600,1442871039
9940,1442871047
16520,1442871048
6680,1442871054
8580,1442871058
3180,1442871066
2680,1442871068
6200,1442871070
10620,1442871070
19020,1442871078
4180,1442871109
1180,1442871110
440,1442871115
11400,1442871117
4040,1442871124
780,1442871129
6100,1442871132
16620,1442871152
2920,1442871168
3400,1442871170
12920,1442871171
360,1442871193
12400,1442871202
10580,1442871205
10700,1442871208
7300,1442871209
1840,1442871211
7300,1442871216
5620,1442871219
8280,1442871238
6760,1442871258
3540,1442871263
6060,1442871270
17320,1442871277
4820,1442871278
17840,1442871279
7640,1442871281
14920,1442871281
6980,1442871301
10400,1442871306
5100,1442871334
11260,1442871342
5160,1442871350
10640,1442871355
16240,1442871355
3180,1442871359
7340,1442871370
2240,1442871377
14820,1442871384
1240,1442871387
19740,1442871389
400,1442871395
1020,1442871415
18400,1442871417
14820,1442871431
2520,1442871436
12000,1442871444
13680,1442871454
10040,1442871459
360,1442871460
18660,1442871465
720,1442871481
840,1442871481
18140,1442871483
19160,1442871484
17700,1442871493
4400,1442871494
13640,1442871498
7760,1442871500
17100,1442871504
2160,1442871506
9140,1442871509
10500,1442871528
2300,1442871551
1040,1442871581
17920,1442871587
13040,1442871618
3440,1442871620
17180,1442871651
5780,1442871657
5820,1442871665
12720,1442871665
4320,1442871669
6900,1442871671
640,1442871677
8020,1442871677
17320,1442871681
19080,1442871706
16720,1442871719
14460,1442871727
7940,1442871732
1480,1442871745
560,1442871748
7960,1442871752
80,1442871769
15440,1442871778
340,1442871778
520,1442871784
12740,1442871784
14140,1442871795
12500,1442871801
1260,1442871818
7940,1442871819
10520,1442871830
6660,1442871832
7640,1442871840
5300,1442871843
18180,1442871849
1760,1442871861
15260,1442871872
8960,1442871876
2480,1442871886
3460,1442871891
19760,1442871900
5200,1442871903
14640,1442871912
11280,1442871913
19520,1442871921
1820,1442871921
3920,1442871923
14620,1442871924
18420,1442871933
4100,1442871935
18260,1442871939
7700,1442871954
3540,1442871957
18340,1442871962
5740,1442871975
13900,1442871982
18120,1442871983
